SchoolId,Lat,Lng,FinanceId,SchoolName,Address,Phone,SchoolNetworkName,SchoolType,PARENT_MAX,PARENT_CAND,PARENT_STAT,COMMUNITY_MAX,COMMUNITY_CAND,COMMUNITY_STAT,TEACHER_MAX,TEACHER_CAND,TEACHER_STAT,STUDENT_MAX,STUDENT_CAND,STUDENT_STAT,NONTCHSTAFF_MAX,NONTCHSTAFF_CAND,NONTCHSTAFF_STAT,ADVOCATE_MAX,ADVOCATE_CAND,ADVOCATE_STAT,JROTC_INSTR_MAX,JROTC_INSTR_CAND,JROTC_INSTR_STAT,BUSINESS_MAX,BUSINESS_CAND,BUSINESS_STAT,COMMANDANT_MAX,COMMANDANT_CAND,COMMANDANT_STAT,CADET_CMDR_MAX,CADET_CMDR_CAND,CADET_CMDR_STAT,ED_EXPERT_MAX,ED_EXPERT_CAND,ED_EXPERT_STAT,JudgeApplCt,CandidateCt,QuorumCt,SortNetwork
610197,41.892377,-87.673722,25581,TALCOTT,"1840 W Ohio St, Chicago, IL 60622",(773)534-7130,NETWORK 6,ES,6,10,C,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,14,10,NETWORK 06
610198,41.71547,-87.532934,25591,TAYLOR,"9912 S Avenue H, Chicago, IL 60617",(773)535-6240,NETWORK 13,ES,6,10,C,2,2,S,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,16,11,NETWORK 13
610199,41.677533,-87.658112,26751,COLEMON,"1441 W 119th St, Chicago, IL 60643",(773)535-3975,NETWORK 13,ES,6,10,C,2,3,C,2,3,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,18,11,NETWORK 13
610200,41.73333,-87.544442,25601,"THORP, J","8914 S Buffalo Ave, Chicago, IL 60617",(773)535-6250,NETWORK 12,ES,6,8,C,2,3,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,15,11,NETWORK 12
610201,41.948544,-87.777631,29301,"THORP, O","6024 W Warwick Ave, Chicago, IL 60634",(773)534-3640,NETWORK 1,ES,6,7,C,2,2,S,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13,11,NETWORK 01
610202,41.884102,-87.730603,25621,TILTON,"223 N Keeler Ave, Chicago, IL 60624",(773)534-6746,NETWORK 5,ES,6,5,I,2,3,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,12,10,NETWORK 05
610203,41.787523,-87.708216,25631,TONTI,"5815 S Homan Ave, Chicago, IL 60629",(773)535-9280,NETWORK 8,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,11,NETWORK 08
610206,41.799047,-87.758892,25661,TWAIN,"5134 S Lotus Ave, Chicago, IL 60638",(773)535-2290,NETWORK 10,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,11,NETWORK 10
610207,41.720823,-87.665523,29311,VANDERPOEL,"9510 S Prospect Ave, Chicago, IL 60643",(773)535-2690,NETWORK 10,ES,6,6,S,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,12,11,NETWORK 10
610208,41.696235,-87.627147,25671,LAVIZZO,"138 W 109th St, Chicago, IL 60628",(773)535-5300,NETWORK 13,ES,6,7,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,13,11,NETWORK 13
610209,41.971634,-87.724568,25681,VOLTA,"4950 N Avers Ave, Chicago, IL 60625",(773)534-5080,NETWORK 1,ES,6,7,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,13,11,NETWORK 01
610212,41.971141,-87.709701,32011,ALBANY PARK,"4929 N Sawyer Ave, Chicago, IL 60625",(773)534-5108,NETWORK 1,MS,6,4,I,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,10,9,NETWORK 01
610213,41.773478,-87.600981,25711,WADSWORTH,"6650 S Ellis Ave, Chicago, IL 60637",(773)535-0730,NETWORK 9,ES,6,4,I,2,2,S,2,3,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,11,9,NETWORK 09
610215,41.840929,-87.705063,41041,MADERO,"3202 W 28th St, Chicago, IL 60623",(773)535-4466,NETWORK 7,MS,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,9,9,NETWORK 07
610216,41.854835,-87.648123,25731,WALSH,"2015 S Peoria St, Chicago, IL 60608",(773)534-7950,NETWORK 7,ES,6,5,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,10,10,NETWORK 07
610217,41.843979,-87.635392,25751,"WARD, J","2701 S Shields Ave, Chicago, IL 60616",(773)534-9050,NETWORK 6,ES,6,13,C,2,2,S,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,19,11,NETWORK 06
610218,41.726762,-87.575389,25761,WARREN,"9239 S Jeffery Ave, Chicago, IL 60617",(773)535-6625,NETWORK 12,ES,6,5,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,10,10,NETWORK 12
610219,41.688159,-87.536015,25771,"WASHINGTON, G","3611 E 114th St, Chicago, IL 60617",(773)535-5010,NETWORK 13,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,11,11,NETWORK 13
610220,41.964366,-87.691296,25781,WATERS,"4540 N Campbell Ave, Chicago, IL 60625",(773)534-5090,NETWORK 2,ES,6,12,C,2,2,S,2,2,S,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,16,10,NETWORK 02
610221,41.869943,-87.727525,25791,WEBSTER,"4055 W Arthington St, Chicago, IL 60624",(773)534-6925,NETWORK 5,ES,6,5,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,10,10,NETWORK 05
610223,41.765048,-87.658204,25811,WENTWORTH,"1340 W 71st St, Chicago, IL 60636",(773)535-3394,NETWORK 11,ES,6,4,I,2,3,C,2,2,S,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,11,9,8,NETWORK 11
610225,41.683906,-87.65542,25831,WHISTLER,"11533 S Ada St, Chicago, IL 60643",(773)535-5560,NETWORK 13,ES,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,9,9,NETWORK 13
610226,41.792347,-87.710951,26721,SANDOVAL,"5534 S Saint Louis Ave, Chicago, IL 60629",(773)535-0457,NETWORK 8,ES,6,9,C,2,2,S,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,16,11,NETWORK 08
610227,41.84008,-87.725582,25841,WHITNEY,"2815 S Komensky Ave, Chicago, IL 60623",(773)534-1560,NETWORK 7,ES,6,8,C,2,5,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,17,11,NETWORK 07
610228,41.850453,-87.673391,25861,WHITTIER,"1900 W 23rd St, Chicago, IL 60608",(773)535-4590,NETWORK 7,ES,6,5,I,2,2,S,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,10,NETWORK 07
610229,41.90708,-87.677762,25871,PRITZKER,"2009 W Schiller St, Chicago, IL 60622",(773)534-4415,NETWORK 6,ES,6,9,C,2,2,S,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,15,11,NETWORK 06
610230,42.007505,-87.778314,25881,WILDWOOD,"6950 N Hiawatha Ave, Chicago, IL 60646",(773)534-1188,NETWORK 1,ES,6,10,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,15,11,NETWORK 01
610231,41.852827,-87.629309,32031,NATIONAL TEACHERS,"55 W Cermak Rd, Chicago, IL 60616",(773)534-9970,AUSL,ES,2,5,C,2,1,I,2,2,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,S,3,10,7,AUSL
610234,41.915038,-87.700317,25911,YATES,"1839 N Richmond St, Chicago, IL 60647",(773)534-4550,NETWORK 5,ES,6,3,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,8,8,NETWORK 05
610235,41.906791,-87.767106,25921,YOUNG,"1434 N Parkside Ave, Chicago, IL 60651",(773)534-6200,NETWORK 3,ES,6,6,S,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,12,11,NETWORK 03
610237,41.809162,-87.627138,25931,BEETHOVEN,"25 W 47th St, Chicago, IL 60609",(773)535-1480,NETWORK 9,ES,6,6,S,2,5,C,2,3,C,0,0,,1,3,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,17,11,NETWORK 09
610238,41.765361,-87.652981,25941,BOND,"7050 S May St, Chicago, IL 60621",(773)535-3480,NETWORK 11,ES,6,1,I,2,0,I,2,1,I,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,3,3,NETWORK 11
610239,41.802343,-87.67217,25951,DALEY,"5024 S Wolcott Ave, Chicago, IL 60609",(773)535-9091,NETWORK 8,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,11,11,NETWORK 08
610242,41.959984,-87.649786,25991,BRENNEMANN,"4251 N Clarendon Ave, Chicago, IL 60613",(773)534-5766,NETWORK 2,ES,6,8,C,2,5,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,16,11,NETWORK 02
610244,41.872912,-87.753326,41051,CLARK HS,"5101 W Harrison St, Chicago, IL 60644",(773)534-6250,NETWORK 3,HS,6,3,I,2,0,I,2,1,I,1,0,I,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,4,4,NETWORK 03
610245,41.890368,-87.767705,41061,DOUGLASS HS,"543 N Waller Ave, Chicago, IL 60644",(773)534-6176,NETWORK 3,HS,6,4,I,2,6,C,2,1,I,1,0,I,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,11,7,NETWORK 03
610246,41.798464,-87.625728,29321,BEASLEY,"5255 S State St, Chicago, IL 60615",(773)535-1230,NETWORK 9,ES,6,15,C,2,4,C,2,4,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,25,11,NETWORK 09
610248,41.942138,-87.776432,45211,CHGO ACAD ES,"3400 N Austin Ave, Chicago, IL 60634",(773)534-3885,AUSL,ES,2,2,S,2,2,S,2,2,S,0,0,,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,2,1,I,0,8,8,AUSL
610249,41.794049,-87.690224,26781,TALMAN,"5450 S Talman Ave, Chicago, IL 60632",(773)535-7850,NETWORK 8,ES,6,6,S,2,1,I,2,2,S,0,0,,1,3,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,12,10,NETWORK 08
610250,41.90139,-87.63373,30101,SALAZAR,"160 W Wendell St, Chicago, IL 60610",(773)534-8310,NETWORK 6,ES,6,10,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,15,11,NETWORK 06
610251,41.882922,-87.699187,26021,CATHER,"2908 W Washington Blvd, Chicago, IL 60612",(773)534-6780,NETWORK 5,ES,6,4,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,8,8,NETWORK 05
610252,41.879897,-87.680316,26031,DETT,"2131 W Monroe St, Chicago, IL 60612",(773)534-7160,NETWORK 6,ES,6,9,C,2,2,S,2,5,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,18,11,NETWORK 06
610254,41.858911,-87.715744,26051,DVORAK TECH ACAD,"3615 W 16th St, Chicago, IL 60623",(773)534-1690,NETWORK 5,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,40,11,11,NETWORK 05
610256,41.817337,-87.599099,26061,ROBINSON,"4225 S Lake Park Ave, Chicago, IL 60653",(773)535-1777,OS4,ES,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,9,OS4
610257,41.889287,-87.705062,26091,MORTON,"431 N Troy St, Chicago, IL 60612",(773)534-6791,AUSL,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,11,11,AUSL
610263,41.7799,-87.617251,26141,DULLES,"6311 S Calumet Ave, Chicago, IL 60637",(773)535-0690,AUSL,ES,6,6,S,2,1,I,2,2,S,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,9,9,AUSL
610268,41.740183,-87.601211,26191,ASHE,"8505 S Ingleside Ave, Chicago, IL 60619",(773)535-3550,OS4,ES,6,12,C,2,4,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,19,11,OS4
610269,41.970949,-87.654795,26201,MCCUTCHEON,"4865 N Sheridan Rd, Chicago, IL 60640",(773)534-2680,NETWORK 2,ES,6,7,C,2,4,C,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,16,11,NETWORK 02
610271,41.873788,-87.702241,29341,JENSEN,"3030 W Harrison St, Chicago, IL 60612",(773)534-6840,NETWORK 5,ES,6,9,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,15,11,NETWORK 05
610274,41.861837,-87.703102,26231,JOHNSON,"1420 S Albany Ave, Chicago, IL 60623",(773)534-1829,AUSL,ES,6,4,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,8,8,AUSL
610276,41.814358,-87.616655,26251,MOLLISON,"4415 S Dr Martin L King Jr Dr, Chicago, IL 60653",(773)535-1804,NETWORK 9,ES,6,4,I,2,4,C,2,1,I,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,10,8,NETWORK 09
610279,41.760673,-87.606754,26281,TANNER,"7350 S Evans Ave, Chicago, IL 60619",(773)535-3870,NETWORK 12,ES,6,8,C,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,12,10,NETWORK 12
610281,41.760315,-87.556819,26291,POWELL,"7511 S South Shore Dr, Chicago, IL 60649",(773)535-6650,NETWORK 12,ES,6,5,I,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,11,10,NETWORK 12
610282,41.897792,-87.74673,26301,MCNAIR,"4820 W Walton St, Chicago, IL 60651",(773)534-8980,NETWORK 3,ES,6,6,S,2,3,C,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,14,11,NETWORK 03
610284,42.00773,-87.673169,22071,NEW FIELD,"1707 W Morse Ave, Chicago, IL 60626",(773)534-2760,NETWORK 2,ES,6,10,C,2,5,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,18,11,NETWORK 02
610287,41.742351,-87.709573,32081,ASHBURN,"8300 S Saint Louis Ave, Chicago, IL 60652",(773)535-7860,NETWORK 10,ES,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,9,NETWORK 10
610290,41.772709,-87.63725,26321,MAYS,"6656 S Normal Blvd, Chicago, IL 60621",(773)535-3892,NETWORK 11,ES,6,6,S,2,0,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,9,9,NETWORK 11
610291,41.775306,-87.728848,26331,LEE,"6448 S Tripp Ave, Chicago, IL 60629",(773)535-2255,NETWORK 10,ES,6,8,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,13,11,NETWORK 10
610293,41.878826,-87.724662,26351,MELODY,"3937 W Wilcox St, Chicago, IL 60624",(773)534-6850,NETWORK 5,ES,6,2,I,2,1,I,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,7,6,NETWORK 05
610295,41.681032,-87.646957,31251,HIGGINS,"11710 S Morgan St, Chicago, IL 60643",(773)535-5625,NETWORK 13,ES,6,3,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,7,7,NETWORK 13
610298,41.747185,-87.628077,29361,LENART,"8101 S LaSalle St, Chicago, IL 60620",(773)535-0040,NETWORK 11,ES,6,9,C,2,0,I,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,14,9,NETWORK 11
610299,41.765308,-87.641334,26371,HINTON,"644 W 71st St, Chicago, IL 60621",(773)535-3875,NETWORK 11,ES,6,6,S,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,10,10,NETWORK 11
610300,41.748896,-87.634751,26381,WESTCOTT,"409 W 80th St, Chicago, IL 60620",(773)535-3090,NETWORK 11,ES,6,6,S,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,10,10,NETWORK 11
610304,41.878848,-87.688724,55011,PHOENIX MILITARY HS,"145 S Campbell Ave, Chicago, IL 60612",(773)534-7275,MILITARY,HS,6,6,S,2,1,I,2,2,S,1,0,I,0,0,,2,0,I,1,1,S,0,0,,1,1,S,0,0,,0,0,,1,12,11,MILITARY
610305,41.873588,-87.749239,26391,LELAND,"512 S Lavergne Ave, Chicago, IL 60644",(773)534-6340,NETWORK 3,ES,6,7,C,2,3,C,2,1,I,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,13,10,NETWORK 03
610308,41.883569,-87.66944,30121,RUDOLPH,"110 N Paulina St, Chicago, IL 60612",(773)534-7460,NETWORK 6,ES,6,4,I,2,2,S,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,10,9,NETWORK 06
610312,41.73316,-87.58959,26421,MCDOWELL,"1419 E 89th St, Chicago, IL 60619",(773)535-6404,NETWORK 12,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,11,11,NETWORK 12
610313,41.905293,-87.685793,31261,DIEGO,"1313 N Claremont Ave, Chicago, IL 60622",(773)534-4451,NETWORK 5,ES,6,6,S,2,4,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,13,11,NETWORK 05
610315,41.672282,-87.650538,26431,WHITE,"1136 W 122nd St, Chicago, IL 60643",(773)535-5672,NETWORK 13,ES,6,3,I,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,10,8,NETWORK 13
610316,41.72608,-87.582181,26441,EARHART,"1710 E 93rd St, Chicago, IL 60617",(773)535-6416,NETWORK 12,ES,6,8,C,2,2,S,2,1,I,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,10,NETWORK 12
610317,41.823899,-87.692114,26451,BRIGHTON PARK,"3825 S Washtenaw Ave, Chicago, IL 60632",(773)535-7237,NETWORK 8,ES,6,5,I,2,4,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,13,10,NETWORK 08
610319,41.829355,-87.667853,26461,EVERGREEN,"3537 S Paulina St, Chicago, IL 60609",(773)535-4836,NETWORK 8,MS,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,11,11,NETWORK 08
610321,41.951988,-87.720284,41081,"MARSHALL, T","3900 N Lawndale Ave, Chicago, IL 60618",(773)534-5200,NETWORK 1,MS,6,4,I,2,1,I,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,9,8,NETWORK 01
610323,41.733706,-87.557759,46491,BOWEN HS,"2710 E 89th St, Chicago, IL 60617",(773)535-7650,OS4,HS,6,9,C,2,5,C,2,2,S,1,1,S,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,19,12,OS4
610325,41.933943,-87.70804,41091,LOGANDALE,"3212 W George St, Chicago, IL 60618",(773)534-5350,NETWORK 4,MS,6,7,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,13,11,NETWORK 04
610329,41.857727,-87.67521,31281,OROZCO,"1940 W 18th St, Chicago, IL 60608",(773)534-7215,NETWORK 7,ES,6,9,C,2,2,S,2,5,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,17,11,NETWORK 07
610334,41.886237,-87.715424,46471,RABY HS,"3545 W Fulton Blvd, Chicago, IL 60624",(773)534-6755,OS4,HS,7,3,I,1,1,S,2,2,S,1,0,I,0,0,,2,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,1,6,6,OS4
610339,41.758925,-87.64918,26521,STAGG,"7424 S Morgan St, Chicago, IL 60621",(773)535-3565,AUSL,ES,6,9,C,2,4,C,2,4,C,0,0,,1,3,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,20,11,AUSL
610340,41.942138,-87.776432,46481,CHGO ACAD HS,"3400 N Austin Ave, Chicago, IL 60634",(773)534-0146,AUSL,HS,2,2,S,2,2,S,2,2,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,S,0,9,8,AUSL
610342,41.906788,-87.683049,29371,SABIN,"2216 W Hirsch St, Chicago, IL 60622",(773)534-4491,NETWORK 5,ES,6,9,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,15,11,NETWORK 05
610345,41.814499,-87.608382,26541,WOODSON,"4414 S Evans, Chicago, IL 60653",(773)535-1280,NETWORK 9,ES,6,4,I,2,2,S,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,11,9,NETWORK 09
610347,41.777483,-87.68106,31301,CLAREMONT,"2300 W 64th St, Chicago, IL 60636",(773)535-8110,NETWORK 10,ES,6,5,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,9,NETWORK 10
610350,41.729692,-87.57668,29381,BLACK,"9101 S Euclid Ave, Chicago, IL 60617",(773)535-6390,NETWORK 12,ES,6,8,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,13,11,NETWORK 12
610352,41.738843,-87.729992,26831,DURKIN PARK,"8445 S Kolin Ave, Chicago, IL 60652",(773)535-2322,NETWORK 10,ES,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,9,9,NETWORK 10
610353,41.82435,-87.711653,26821,CALMECA,"3456 W 38th St, Chicago, IL 60632",(773)535-7000,NETWORK 8,ES,6,7,C,2,2,S,2,3,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,14,11,NETWORK 08
610354,41.961722,-87.707114,26841,NORTH RIVER,"4416 N Troy St, Chicago, IL 60625",(773)534-0590,NETWORK 1,ES,6,4,I,2,4,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,12,9,NETWORK 01
610355,41.962308,-87.663816,30141,COURTENAY,"4420 N Beacon St, Chicago, IL 60640",(773)534-5790,NETWORK 2,ES,6,5,I,2,3,C,2,1,I,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,10,9,NETWORK 02
610362,41.715665,-87.639342,26591,EVERS,"9811 S Lowe Ave, Chicago, IL 60628",(773)535-2565,NETWORK 11,ES,6,9,C,2,2,S,2,3,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,16,11,NETWORK 11
610363,41.956824,-87.646048,29401,DISNEY,"4140 N Marine Dr, Chicago, IL 60613",(773)534-5840,NETWORK 2,ES,6,8,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,13,11,NETWORK 02
610364,41.653706,-87.61432,26601,DUBOIS,"330 E 133rd St, Chicago, IL 60827",(773)535-5582,NETWORK 13,ES,6,7,C,2,2,S,2,1,I,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,12,10,NETWORK 13
610366,41.716194,-87.648008,26621,WACKER,"9746 S Morgan St, Chicago, IL 60643",(773)535-2821,NETWORK 11,ES,6,6,S,2,2,S,2,4,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,14,11,NETWORK 11
610367,41.877978,-87.766334,26631,DE PRIEST,"139 S Parkside Ave, Chicago, IL 60644",(773)534-6800,NETWORK 3,ES,6,6,S,2,2,S,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,13,11,NETWORK 03
610368,41.705315,-87.629868,22451,"HUGHES, L","240 W 104th St, Chicago, IL 60628",(773)535-5075,NETWORK 13,ES,6,4,I,2,0,I,2,2,S,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,6,6,NETWORK 13
610369,41.734153,-87.646768,26651,"JACKSON, M","917 W 88th St,, Chicago, IL 60620",(773)535-3341,NETWORK 11,ES,6,6,S,2,4,C,2,1,I,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,11,9,NETWORK 11
610380,41.804559,-87.624411,55161,"WILLIAMS, D","4934 S Wabash Ave, Chicago, IL 60615",(773)535-1120,NETWORK 9,HS,6,3,I,2,2,S,2,2,S,1,0,I,0,0,,2,1,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,8,8,NETWORK 09
610381,41.804559,-87.624411,55191,BRONZEVILLE HS,"4934 S Wabash Ave, Chicago, IL 60615",(773)535-1150,OS4,HS,6,2,I,2,2,S,2,3,C,1,3,C,0,0,,2,1,I,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,8,OS4
610383,41.836036,-87.734122,55171,GREATER LAWNDALE HS,"3120 S Kostner Ave, Chicago, IL 60623",(773)535-4300,NETWORK 7,HS,6,4,I,2,2,S,2,4,C,1,3,C,0,0,,2,3,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,16,11,NETWORK 07
